appid,name,developer,publisher,positive,negative,owners,price,initialprice,discount,ccu
870750,SMASH IT,Cow Corp.,Cow Corp.,11,17,35000.0,0.99,0.99,0,0
870780,CONTROL Ultimate Edition,Remedy Entertainment,Remedy Entertainment,44045,6403,1500000.0,39.99,39.99,0,648
870800,Kilcount,Beatrice,Beatrice,36,5,35000.0,0.0,0.0,0,0
870820,Wakaru ver. beta,えいえいっ! 怒った?,えいえいっ! 怒った?,333,43,75000.0,0.0,0.0,0,3
870990,!LABrpgUP!,UPandQ,UPandQ,26,32,35000.0,0.99,0.99,0,0
871100,Animyst,Animyst Games,Animyst Games,375,64,150000.0,0.0,0.0,0,1
871170,3tene,"PLUSPLUS Co.,LTD","PLUSPLUS Co.,LTD",273,41,35000.0,0.0,0.0,0,38
871190,Hatch,Rubeki Games,Rubeki Games,72,4,35000.0,2.99,2.99,0,0
871200,FIGHTING EX LAYER,ARIKA,ARIKA,561,108,35000.0,0.99,0.99,0,0
871280,Grisaia Phantom Trigger Vol.5,Frontwing,Frontwing USA,122,5,10000.0,14.99,14.99,0,0
871420,Lovecraft's Untold Stories,LLC Blini Games,Fulqrum Publishing,681,236,75000.0,14.99,14.99,0,2
871530,Radio Commander: Vietnam '64,Serious Sim,Slitherine Ltd.,1378,529,150000.0,19.99,19.99,0,7
871540,BMX Streets,Mash Games,Mash Games,1911,590,75000.0,24.99,24.99,0,128
871550,Chicken Rider,Red Dev Studio S.A.,Ultimate Games S.A.,43,20,35000.0,0.0,0.0,0,0
871720,Ultimate Custom Night,Scott Cawthon,Scott Cawthon,55394,2879,3500000.0,0.0,0.0,0,200
871850,MUTATION PHASE,IGRODELSKY,IGRODELSKY,26,13,75000.0,4.99,4.99,0,0
871930,GLADIABOTS - AI Combat Arena,GFX47,"GFX47, WhisperGames",775,92,350000.0,14.99,14.99,0,2
871950,DERE EVIL EXE,Darius Immanuel Guerrero,AppSir Games,332,50,35000.0,2.99,2.99,0,0
871980,Digimon Survive,"HYDE, Inc.",Bandai Namco Entertainment Inc.,2627,661,150000.0,59.99,59.99,0,19
871990,BattleRush 2,TB Games,TB Games,420,212,75000.0,14.99,14.99,0,0
872040,Hovership Havoc,Snow Day Software,Snow Day Software,24,7,75000.0,1.49,9.99,85,0
872090,Freezeer,NedoStudio,NedoStudio,132,54,75000.0,0.99,0.99,0,0
872240,Nick Beard: The Fedora of Destiny,dhamster,dhamster,216,39,35000.0,0.0,0.0,0,0
872410,ROMANCE OF THE THREE KINGDOMS XIV,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",9421,5690,1500000.0,59.99,59.99,0,1827
872550,Urbance Clans Card Battle!,"Steambot, Fishing Cactus",Plug In Digital,5,9,10000.0,4.99,4.99,0,0
872600,创史者Hist Maker,Duke Studio,Duke Studio,59,11,35000.0,0.0,0.0,0,0
872670,SCP: 5K,Affray Interactive,Balor Games,10178,2500,750000.0,19.99,19.99,0,131
872680,Z Dawn,GoldenGod Games,GoldenGod Games,190,72,35000.0,9.99,9.99,0,2
872700,Jet-Story 2018,Miroslav Fídler,CYBEXLAB,35,2,35000.0,0.0,0.0,0,0
872750,Guard Duty,Headware Games,Headware Games,228,23,35000.0,9.99,9.99,0,0
872790,Football Manager 2019,Sports Interactive,SEGA,10827,1653,1500000.0,0.0,0.0,0,581
872820,Football Manager 2019 Touch,Sports Interactive,SEGA,333,69,150000.0,0.0,0.0,0,25
872970,Azurael's Circle: Chapter 1,Jordan Allen,Enkian Games,95,15,35000.0,0.0,0.0,0,0
873050,Crescent Hollow,ShadowInk Designs,ShadowInk Designs,1,4,35000.0,14.99,14.99,0,0
873190,ЕСТЬ ДВА СТУЛА,Censored,Kavkaz Sila Games,1597,246,75000.0,0.99,0.99,0,0
873200,Teleportals. I swear it's a nice game,PixelGreeds,PixelGreeds,308,12,35000.0,0.99,0.99,0,0
873220,SurvivalZ Battlegrounds,RewindApp,RewindApp,217,128,35000.0,1.99,1.99,0,0
873230,The King's Request: Physiology and Anatomy Revision Game,Physiology with Dr Christian,Physiology with Dr Christian,169,11,35000.0,0.0,0.0,0,0
873270,Rolled Out!,"Polarbyte Games, Skymap Games","Polarbyte Games, Skymap Games",368,51,75000.0,19.99,19.99,0,0
873560,Jack N' Jill DX,"Rohan Narang, Ratalaika Games S.L.",Ratalaika Games S.L.,89,7,35000.0,0.99,4.99,80,0
873610,mr.Vegan,Sulton,Sulton,116,22,10000.0,0.69,1.99,65,0
873810,Cars Arena,PixelPlex,PixelPlex,14,9,35000.0,0.0,0.0,0,0
873840,Truck & Logistics Simulator,Simula Games,Aerosoft GmbH,1582,654,75000.0,19.99,19.99,0,7
873890,Legends of Amberland: The Forgotten Crown,Silver Lemur Games,Silver Lemur Games,257,15,35000.0,19.99,19.99,0,3
873910,Rail World,Independent Arts Software,upjers,32,73,75000.0,0.0,0.0,0,0
873930,ALIENS INVADED OUR PLANET,Kerim Kumbasar,Kerim Kumbasar,52,36,35000.0,0.99,0.99,0,0
873940,Crying Suns,Alt Shift,Alt Shift,3664,603,350000.0,24.99,24.99,0,12
873960,Panic Room 2: Hide and Seek,GameXP.com,GameXP.com,38,41,75000.0,0.0,0.0,0,0
873980,Isle of Skye,DIGIDICED,Twin Sails Interactive,102,51,75000.0,1.46,6.99,79,3
874030,To the Core,NHTV Breda University of Applied Sciences,NHTV Breda University of Applied Sciences,159,77,75000.0,0.0,0.0,0,0
874040,Ministry of Broadcast,"Twin Petes, Fuchs+Dachs","Hitcents, PLAYISM",359,73,10000.0,14.99,14.99,0,0
874130,HUNTER BRICK BALL,meokigame,meokigame,32,14,10000.0,1.99,1.99,0,1
874230,Antirocketh,"ATOMIC BREATH, FraZack","ATOMIC BREATH, FraZack",13,11,35000.0,1.99,1.99,0,0
874240,MU Legend,VALOFE,VALOFE,1827,1876,750000.0,0.0,0.0,0,0
874260,The Forgotten City,Modern Storyteller,Dear Villagers,11008,451,750000.0,24.99,24.99,0,51
874390,The Battle of Polytopia,Midjiwan AB,Midjiwan AB,4832,316,750000.0,14.99,14.99,0,194
874400,Dinosaur Hunt Puzzle,Racing Bros,ANPA.US,301,104,150000.0,0.99,0.99,0,0
874450,Lunacy: Saint Rhodes,Stormling Studios,Iceberg Interactive,89,62,10000.0,19.99,19.99,0,1
874460,Achtung! Cthulhu Tactics,Auroch Digital,Ripstone,163,76,35000.0,24.99,24.99,0,0
874650,XXX Puzzle,L. Stotch,L. Stotch,247,147,75000.0,0.0,0.0,0,0
874770,Goinund,cloodhee,cloodhee,19,2,35000.0,1.99,1.99,0,0
875100,Tiger Tank 59 Ⅰ,TigerQiuQiu,TigerQiuQiu,4,6,35000.0,0.0,0.0,0,0
875210,Kingdom Heroes 8,"USERJOY Technology Co.,Ltd.","USERJOY Technology Co.,Ltd., Phoenix Game",7842,6640,750000.0,29.99,29.99,0,257
875250,Recursive Dragon,One Tap Games,One Tap Games,5,10,10000.0,0.0,0.0,0,0
875270,Anceder,Cédric Andreu,Cédric Andreu,12,1,35000.0,12.99,12.99,0,0
875310,LIBERATED,"Atomic Wolf, L.INC","Walkabout, L.INC",632,180,350000.0,3.99,19.99,80,1
875480,Somnium Space VR,Somnium Space Ltd.,Somnium Space Ltd.,43,42,35000.0,0.0,0.0,0,0
875610,Loop-Loop DX,Alex Carpenter,Alex Carpenter,428,6,35000.0,0.0,0.0,0,0
875740,Scorch,Ellie's Lunchbox,Ellie's Lunchbox,259,55,75000.0,0.0,0.0,0,0
875760,Furious Seas,Future Immersive,Future Immersive,179,66,35000.0,19.99,19.99,0,1
875800,Wasteland Remastered,"inXile Entertainment, Krome Studios",inXile Entertainment,193,83,35000.0,14.99,14.99,0,2
875830,Moral King,Forester Games,Mark Wortmann,64,16,35000.0,0.99,0.99,0,0
876110,Envoy of Nezphere,Kailang Fu,Nezphere,16,15,35000.0,0.0,0.0,0,0
876160,Occupy White Walls,KULTURA Ex Machina,KULTURA Ex Machina,1180,95,150000.0,0.0,0.0,0,2
876220,Moss Destruction,Shotgun with Glitters,Shotgun with Glitters,80,31,10000.0,1.99,1.99,0,0
876290,Let's Split Up (A Visual Novel),Upside Down Fox,Upside Down Fox,4,5,10000.0,3.99,3.99,0,0
876330,Revelation Online,NetEase Games,MY.GAMES ,368,424,350000.0,0.0,0.0,0,0
876460,CityBattle | Virtual Earth (EU),LLC RIKOR IMT,IDC/Games,35,15,35000.0,0.0,0.0,0,0
876470,Tentlan,Lionmoon UG,Lionmoon UG,60,65,75000.0,0.0,0.0,0,3
876500,HyperDot,Tribe Games,GLITCH,32,5,75000.0,19.99,19.99,0,0
876650,Aground,"Fancy Fish Games, SnöBox Studio","Fancy Fish Games, Whitethorn Games",1733,108,150000.0,14.99,14.99,0,17
876810,One Jump Bomb,CGevo,CGevo,1,2,10000.0,2.99,2.99,0,0
876900,Climb,A Sweet Studio,A Sweet Studio,292,92,150000.0,0.0,0.0,0,0
877010,Beyond Contact,Playcorp Studios,Deep Silver,729,281,75000.0,19.99,19.99,0,8
877080,Seeds of Resilience,Subtle Games,"Goblinz Publishing, Maple Whispering Limited",250,111,35000.0,13.99,13.99,0,0
877150,Gravity Wars,Black Potion,Black Potion,165,127,75000.0,2.99,2.99,0,0
877200,Zero Caliber VR,XREAL Games,XREAL Games,3696,1127,350000.0,24.99,24.99,0,5
877300,Liquid Sunshine,God As A Cucumber,God As A Cucumber,4,1,150000.0,7.99,7.99,0,0
877360,18+,KuKo,KuKo,530,249,75000.0,0.99,0.99,0,0
877550,Digital Jigsaw Puzzle,Timothy Findling,Timothy Findling,22,6,35000.0,2.99,2.99,0,0
877810,Anodyne 2: Return to Dust,"Melos Han-Tani, Marina Kittaka",Analgesic Productions,704,39,35000.0,19.99,19.99,0,2
877850,TribeXR DJ School,TribeXR Inc.,TribeXR Inc.,246,52,35000.0,0.0,0.0,0,2
877910,Time Drifter,Lonely Boy Studio Inc.,Lonely Boy Studio Inc.,83,14,35000.0,0.0,0.0,0,0
878080,Board Battlefield,Surrealscape Studios,Surrealscape Studios,25,43,10000.0,0.0,0.0,0,0
878090,The Dragons' Twilight II,G. A. Williams,G. A. Williams,25,1,75000.0,4.99,9.99,50,1
878110,Fuel Renegades,"ESAT, Modular Souls",ESAT,69,22,35000.0,0.0,0.0,0,0
878240,Adva-lines,Mindfog games,Mindfog games,12,10,10000.0,6.99,6.99,0,0
878270,Trivia Vault: Music Trivia,Ripknot Systems,Ripknot Systems,30,23,10000.0,13.99,13.99,0,0
878310,Dishwasher,Lost Astronaut Studios,Lost Astronaut Studios,4,4,75000.0,1.99,1.99,0,0
878320,SIMULACRA: Pipe Dreams,Kaigan Games OÜ,Kaigan Games OÜ,673,130,75000.0,0.0,0.0,0,1
878380,Touhou Big Big Battle,MyACG Studio,MyACG Studio,3220,792,75000.0,0.0,0.0,0,9
878420,Woodpunk,Meteorbyte Studios,Libredia Entertainment,122,48,35000.0,14.99,14.99,0,0
878500,Captain The Runner,Anamik Majumdar,Anamik Majumdar,5,8,10000.0,0.99,0.99,0,0
878520,Sally's Salon: Kiss & Make-Up,GameHouse,GameHouse,80,37,10000.0,17.99,17.99,0,1
878580,GARAGE: Bad Trip,Zombie Dynamics,tinyBuild,513,262,75000.0,14.99,14.99,0,1
878660,Build buildings,Flanker43,Flanker43,11,13,10000.0,0.99,0.99,0,0
878670,Shenmue III,YS NET,ININ,961,351,75000.0,29.99,29.99,0,4
878750,Hentai Girl,GirlGames,GirlGames,4662,450,350000.0,0.99,0.99,0,8
878780,Cute Cats PuZZles,"Nikita ""Ghost_RUS""",Ghost_RUS Games,27,11,35000.0,0.99,0.99,0,0
878910,Sarah in the Sky,Lumatap LLC,Lumatap LLC,2,0,35000.0,1.99,1.99,0,0
878940,Collective: the Community Created Card Game,Odious Studios LLC,Odious Studios LLC,167,36,35000.0,0.0,0.0,0,0
878980,Welcome To The Dreamscape,"FYRE Games, Conner Rush",FYRE Games,13,18,10000.0,0.0,0.0,0,0
879000,Comanche,"NUKKLEAR, Ashborne Games",THQ Nordic,207,161,10000.0,19.99,19.99,0,1
879060,BORIS the Mutant Bear with a Gun,"Ducat, Zimogor",Ducat,43,14,35000.0,2.99,2.99,0,0
879120,ClusterDisaster,dev4play,dev4play,3,2,35000.0,0.0,0.0,0,0
879160,Battlerite Royale,Stunlock Studios,Stunlock Studios,6088,2103,1500000.0,0.0,0.0,0,5
879250,Dot to Dot Puzzles,Online OciGrup SL,Online OciGrup SL,151,34,75000.0,0.0,0.0,0,2
879470,Idle Hunter,SaFiKiK,SaFiKiK,54,33,10000.0,0.99,0.99,0,0
879510,Lucy Got Problems,"Nupu Neko Dev, Flat Chest Dev","Nupu Neko Dev, Critical Bliss, Flat Chest Dev",683,67,35000.0,7.99,7.99,0,14
879650,Stick Arena,XGen Studios,XGen Studios,75,48,35000.0,0.0,0.0,0,0
879670,Battle Simulator,RewindApp,RewindApp,90,80,35000.0,1.99,1.99,0,0
879850,Box: The Game,Heekdevelopment,Heekdevelopment,125,84,75000.0,4.99,4.99,0,0
880220,~Azur Ring~virgin and slave's phylacteries,PinkPeachStudio,PinkPeach,172,76,35000.0,9.99,9.99,0,0
880400,Lingering Fragrance,BLESTWORKS,BLESTWORKS,542,47,35000.0,3.99,3.99,0,1
880510,Girl and Goblin,Inverse Game,Inverse Game,947,98,75000.0,1.99,1.99,0,2
880550,How to be Best Russian Game Developer,CSM,W.T.B.,21,14,35000.0,0.99,0.99,0,0
880580,YORG.io,Tobias Springer,tobspr Games,603,66,35000.0,3.99,3.99,0,5
880730,Rocket Assault: Downhill Rush,Giovanni Elgert,Giovanni Elgert,221,16,10000.0,7.99,7.99,0,0
880800,AKAI NOROI,Aza Game Studio,Aza Game Studio,15,15,35000.0,12.99,12.99,0,0
880830,Cavesweeper,bankbank,Wainstop James,13,3,75000.0,5.0,5.0,0,0
880850,War Rock,Dream Execution,Papaya Play,649,443,350000.0,0.0,0.0,0,10
880940,Pummel Party,Rebuilt Games,Rebuilt Games,47800,6014,3500000.0,14.99,14.99,0,1096
880950,Maitetsu:Pure Station,Lose,HIKARI FIELD,3460,120,150000.0,7.49,24.99,70,5
881020,Granblue Fantasy: Relink,"Cygames, Inc.","Cygames, Inc.",43116,4883,3500000.0,39.99,39.99,0,996
881100,Noita,Nolla Games,Nolla Games,74759,3718,3500000.0,19.99,19.99,0,2019
881130,Synthwave Dream '85,LoneDev,LoneDev,62,7,35000.0,1.99,3.99,50,0
881320,The LEGO Movie 2 Videogame,"TT Games, Feral interactive (Mac)","Warner Bros. Interactive Entertainment, Feral interactive (Mac)",868,479,150000.0,29.99,29.99,0,2
881420,Six Ages: Ride Like the Wind,A Sharp,Kitfox Games,366,81,35000.0,19.99,19.99,0,1
881490,Tower Keepers,Ninja Kiwi,Ninja Kiwi,85,73,35000.0,0.0,0.0,0,4
881510,"The Official GamingTaylor Game, Great Job!",Taylor Marsh,GamingTaylor,54,71,75000.0,9.99,9.99,0,0
881560,How To Date A Magical Girl!,Cafe Shiba,RIVER CROW STUDIO,374,90,35000.0,8.99,8.99,0,0
881610,Professor Watts Word Search: Space Voyage,Ripknot Systems,Ripknot Systems,12,27,35000.0,4.99,4.99,0,0
881690,The Slater,Laina Interactive,Laina Interactive,731,257,150000.0,9.99,9.99,0,0
881930,Business Tycoon Billionaire,Boogygames Studios,Boogygames Studios,6,10,10000.0,1.99,1.99,0,0
882020,Monster Energy Supercross - The Official Videogame 2,Milestone S.r.l.,Milestone S.r.l.,589,110,75000.0,19.99,19.99,0,4
882070,PlatONIR,PlatSTUDIO,AFBIK Studio,30,26,10000.0,0.0,0.0,0,0
882100,XCOM: Chimera Squad,Firaxis Games,2K,16302,6407,1500000.0,9.99,9.99,0,68
882110,Google Spotlight Stories: Age of Sail,Google Inc.,Google Inc.,458,7,75000.0,0.0,0.0,0,0
882120,Rugon - Unfinished,Glaucus Games,Glaucus Games,8,6,35000.0,0.0,0.0,0,0
882140,Reentry - A Space Flight Simulator,Lyra Creative,Lyra Creative,807,24,150000.0,34.99,34.99,0,8
882150,Sky Link,Odisi Games,Odisi Games,55,14,10000.0,0.0,0.0,0,0
882210,Duke of Defense,"Christopher Anselmo, Fern Nigro",Hitcents,50,5,35000.0,9.99,9.99,0,0
882220,Mecha-Tokyo Rush,Giant Evil Robot,Giant Evil Robot,67,23,10000.0,0.0,0.0,0,0
882250,Metro Sim Hustle,Departure Interactive,Departure Interactive,288,77,35000.0,9.99,9.99,0,3
882280,Tinkr Garage,"Tinkr, Inc.","Tinkr, Inc.",16,38,75000.0,0.0,0.0,0,0
882390,EnHanced,RainingLamppost,RainingLamppost,15,5,35000.0,4.99,4.99,0,0
882410,Age of Fear: The Free World,Leslaw Sliwko,Age of Fear,338,63,150000.0,0.0,0.0,0,0
882560,Door,SVGames,SVGames,105,53,35000.0,6.99,6.99,0,0
882710,TouHou Makuka Sai ~ Fantastic Danmaku Festival,東方幕華祭制作组,"東方幕華祭制作组, Starship Studio",1332,51,75000.0,8.99,8.99,0,1
882790,Fate Seeker,JSL Entertainment,"JSL Entertainment, Phoenix Game",12053,1215,750000.0,21.09,21.09,0,25
882860,Another Reigny Day,Mega Cat Studios,Mega Cat Studios,2,0,35000.0,0.99,0.99,0,0
882900,Lu Bu Maker,"TALESSHOP Co., Ltd.","TALESSHOP Co., Ltd., Smilegate",140,27,35000.0,3.99,7.99,50,0
882940,The Moment We Met,萌约游戏制作组,萌约游戏制作组,150,99,75000.0,1.99,1.99,0,0
882960,Visitor 来访者,Zhongce Games,Zhongce Games,599,156,75000.0,3.99,3.99,0,0
882980,Night Of the Loving Dead,FreshWindSoftware,FreshWindSoftware,2,2,35000.0,10.99,10.99,0,0
883070,Viviette,DYA Games,DYA Games,425,56,35000.0,9.99,9.99,0,0
883080,Ludo Online: Classic Multiplayer Dice Board Game,Peter Todorov,Cytec BG Ltd.,344,76,75000.0,0.99,0.99,0,4
883100,360 No Scope Arena,Tasty Delicious Games,Tasty Delicious Games,567,68,35000.0,0.99,0.99,0,0
883130,New Star Manager,New Star Games Ltd.,Five Aces Publishing Ltd.,428,60,10000.0,19.99,19.99,0,4
883160,Legend of Dragon Labyrinth,Gamesforgames,Gamesforgames,1,0,35000.0,0.99,0.99,0,0
883220,Fugue in Void,Moshe Linke,Sedoc LLC,159,80,35000.0,5.99,5.99,0,0
883230,Times and Galaxy,Copychaser Games,Fellow Traveller,51,3,75000.0,19.99,19.99,0,1
883270,Immortals(修仙志),Muggle,Muggle,3,1,35000.0,0.99,0.99,0,0
883360,Beyond Blue,E-Line Media,E-Line Media,1212,159,350000.0,19.99,19.99,0,1
883390,Beyond the Mind,morojenoe's empire,morojenoe's empire,4,7,35000.0,0.99,0.99,0,0
883400,The treasure of the lost temple,Dupeyron,Dupeyron,2,0,35000.0,1.99,1.99,0,0
883680,Four Kings One War,StaplesVR,StaplesVR,100,86,35000.0,0.0,0.0,0,0
883710,Resident Evil 2,"CAPCOM Co., Ltd.","CAPCOM Co., Ltd.",167647,5210,7500000.0,39.99,39.99,0,1123
883860,Cadria Item Shop,Moehaus Co. Ltd,BEST KIRIN GLOBAL LIMITED,1129,425,750000.0,0.0,0.0,0,294
883880,Faraway: Puzzle Escape,Pine Studio,Snapbreak,78,35,35000.0,4.99,4.99,0,0
884090,Idle Dungeons,ChimpLabs,ChimpLabs,75,161,75000.0,0.0,0.0,0,0
884260,Akane,Ludic Studios,Ludic Studios,2664,125,150000.0,2.49,4.99,50,1
884270,Cabins: Jigsaw Puzzles,Boogygames Studios,Boogygames Studios,8,1,10000.0,1.99,1.99,0,0
884350,The Unfolding Engine: Paint a Game,"64k, BARCHboi",64k,24,6,35000.0,0.0,0.0,0,1
884390,Professor Watts Word Search: Pirates Life,Ripknot Systems,Ripknot Systems,18,24,35000.0,4.99,4.99,0,0
884440,Professor Watts Word Search: Yummy Foods,Ripknot Systems,Ripknot Systems,17,29,35000.0,4.99,4.99,0,0
884460,Beyond Tokyo,The Soap Collective,"All Nippon Airways, World Innovation Lab",2,2,10000.0,4.99,4.99,0,0
884550,Mist of the Dark,"Visualistic Studios, LLC.","Visualistic Studios, LLC.",61,74,150000.0,0.0,0.0,0,0
884630,Golden Fall,Ofer Rubinstein,Ofer Rubinstein,3,0,35000.0,1.99,1.99,0,0
884660,CRSED: F.O.A.D.,"Darkflow Software, Matter Team",Gaijin Network Ltd,30411,8179,3500000.0,0.0,0.0,0,96
884830,Football Manager 2019: The Hashtag United Challenge,Sports Interactive,SEGA,51,7,35000.0,0.0,0.0,0,0
884900,Slider,Albireo Games,Albireo Games,5,6,35000.0,0.99,0.99,0,0
884980,Code Romantic,prettysmart games,prettysmart games,52,3,35000.0,9.99,9.99,0,0
884990,Absinth,Soulven Games,Soulven Games,69,30,35000.0,1.99,1.99,0,0
885000,Synth Riders,Kluge Interactive,Kluge Interactive,1453,124,150000.0,24.99,24.99,0,10
885030,Platform Builder,TingThing,TingThing,64,13,35000.0,14.99,14.99,0,1
885140,七人杀阵 - Seven Sacrifices,章鱼罐头制作组,章鱼罐头制作组,835,203,75000.0,6.99,6.99,0,0
885150,Capcom Beat 'Em Up Bundle,"CAPCOM Co., Ltd.","CAPCOM Co., Ltd.",1162,165,350000.0,19.99,19.99,0,9
885440,Easy Audio Visualization,"Jeremy, Lone Rabbit",Xaso Software,74,22,35000.0,2.99,2.99,0,1
885570,Nova-Life: Amboise,TeamNova,TeamNova,1219,329,350000.0,0.0,0.0,0,38
885640,Lynne,ebi-hime,ebi-hime,836,215,75000.0,0.0,0.0,0,0
885650,The Waters Above: Prelude,Studio Élan,Sekai Project,117,11,35000.0,0.0,0.0,0,0
885730,Aerial Guardian,Maddnuss Games,Matthew Nuss,23,59,35000.0,0.0,0.0,0,0
885810,The Witch's House MV,Fummy,DANGEN Entertainment,3298,153,150000.0,5.99,14.99,60,11
885910,Ginga Force,Qute,Rising Star Games,150,33,35000.0,19.99,19.99,0,0
885970,Total War: ROME REMASTERED,"Creative Assembly, Feral Interactive",SEGA,9102,2860,750000.0,29.99,29.99,0,764
886010,Smash Halloween Pumpkins: The Challenge,Anamik Majumdar,Anamik Majumdar,10,12,35000.0,4.99,4.99,0,0
886040,Hentai Temple,RewindApp,RewindApp,381,154,35000.0,1.99,1.99,0,0
886160,Respublica,Drahgoone,4thNode,133,89,75000.0,0.0,0.0,0,0
886220,Thunderballs VR,Megafauna LLC,Megafauna LLC,9,6,35000.0,0.0,0.0,0,0
886250,PokerStars VR,Lucky VR Inc.,The Stars Group Inc.,5700,1442,350000.0,0.0,0.0,0,171
886370,Multicellular,Insane Dreamers,Insane Dreamers,35,20,10000.0,9.99,9.99,0,0
886450,Night of the Shrub Part 2,Grove Street Games,Grove Street Games,0,1,35000.0,1.99,1.99,0,0
886460,Outside the Lines,Tad &amp; Ice Productions,Tad &amp; Ice Productions,134,29,75000.0,0.0,0.0,0,0
886470,Another Otter,PepoLab,PepoLab,86,45,75000.0,0.99,0.99,0,0
886480,Audiate,Fraser K,Fraser K,1,0,75000.0,29.99,29.99,0,0
886590,My Bingo,Racing Bros,ANPA.US,9,7,35000.0,0.99,0.99,0,0
886820,Nelke & the Legendary Alchemists ~Ateliers of the New World~,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",208,61,35000.0,59.99,59.99,0,1
886900,Chef: A Restaurant Tycoon Game,Innervoid Interactive,Digital Tribe,1060,381,75000.0,19.99,19.99,0,7
886960,Dragon Spear,Game2Gather,Game2Gather,567,334,150000.0,14.99,14.99,0,2
887060,Asterix & Obelix XXL 2,OSome Studio,Microids,687,214,75000.0,3.99,19.99,80,0
887260,Moondust: Knuckles Tech Demos,"Zach Tsiakalis-Brown, Keith Bradner",Valve,67,2,35000.0,0.0,0.0,0,0
887300,Bleeding Sun,Jaime Paz Lopes,Jaime Paz Lopes,9,2,10000.0,2.99,2.99,0,0
887370,Element Space,Sixth Vowel,Inca Games,161,128,35000.0,0.99,0.99,0,1
887400,THE GREAT GEOMETRIC MULTIVERSE TOUR,Pie On A Plate Productions,Pie On A Plate Productions,284,80,75000.0,0.99,0.99,0,0
887420,Warman,Oleg Dammer,indie.io,54,37,35000.0,19.99,19.99,0,0
887450,Tunche,LEAP Game Studios,HypeTrain Digital,539,197,35000.0,19.99,19.99,0,0
887490,Burden of Command,Green Tree Games LLC,Green Tree Games LLC,314,67,35000.0,24.99,24.99,0,26
887530,President Yukino,Acerola,Kagura Games,586,168,150000.0,14.99,14.99,0,2
887550,Dimetrosaur,Grade 9 Games,Grade 9 Games,40,3,10000.0,0.99,0.99,0,0
887570,NEBULOUS: Fleet Command,Eridanus Industries,Hooded Horse,2915,621,350000.0,29.99,29.99,0,212
887720,Devil's Hunt,Layopi Games,Fulqrum Publishing,418,619,75000.0,14.99,14.99,0,1
887800,Snooker 19,Lab42,Ripstone,549,209,10000.0,29.99,29.99,0,34
887850,TAL: Arctic,Snkl Studio,Snkl Studio,57,42,35000.0,0.49,0.99,51,0
887900,egg is broken. heart is too.,Curious Visions,Curious Visions,121,19,10000.0,2.99,2.99,0,0
887960,Mystery Case Files: Rewind Collector's Edition,Eipix Entertainment,BFG Entertainment,21,11,10000.0,19.99,19.99,0,0
887970,Generation Streets,Roman Shuvalov,Roman Shuvalov,150,52,35000.0,0.0,0.0,0,0
888040,Metal Fatigue,Zono,"Nightdive Studios, Atari",406,23,75000.0,5.99,5.99,0,5
888090,TREE,The Strangers,The Strangers,2092,141,350000.0,0.0,0.0,0,0
888530,Yaga,Breadcrumbs Interactive,"Versus Evil, tinyBuild",512,118,35000.0,4.99,24.99,80,2
888630,Another Sight - Definitive Edition,Lunar Great Wall Studios,Fish Eagle,142,41,10000.0,19.99,19.99,0,0
888670,Notified,Stellar Oasis,Stellar Oasis,14,9,35000.0,0.0,0.0,0,0
888690,Guess who ?,Easy game,Game for people,69,51,75000.0,0.99,0.99,0,0
888790,Sabbat of the Witch,YUZUSOFT,NekoNyan Ltd.,2218,277,75000.0,29.99,29.99,0,8
888800,S.F.77,mkaatr,mkaatr,24,12,35000.0,0.0,0.0,0,0
889040,FPV Air 2,Flyleap Studios,Flyleap Studios,193,59,35000.0,0.0,0.0,0,0
889080,Deity Empires,BaileyHausdorff Systems,BaileyHausdorff Systems,286,40,75000.0,24.99,24.99,0,5
889280,Marginalia,"Connor Sherlock, Cameron Kunzelman",Connor Sherlock,50,10,35000.0,5.99,5.99,0,0
889480,Virtual Virtual Reality,Tender Claws,Tender Claws,591,53,75000.0,14.99,14.99,0,0
889510,SENRAN KAGURA Burst Re:Newal,Tamsoft,"XSEED Games, Marvelous USA, Inc., Marvelous",2226,166,75000.0,29.99,29.99,0,11
889530,Sharp,"alkaitagi, PerfectHumanInterface",,17,6,75000.0,0.0,0.0,0,1
889600,The Caligula Effect: Overdose,"FURYU Corporation, Engine Software BV","NIS America, Inc.",420,158,35000.0,49.99,49.99,0,2
